experiment_id,condition,seed,true_stage,predicted_stage,row_normalized_probability,count,analysis_scope
D2_ISRUC_TO_SLEEPEDF,C4,2026,Wake,N3,0.0974904793769466,27827,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,Wake,REM,0.01577603150301472,4503,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N1,Wake,0.26428770560356846,5688,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N1,N1,0.13428120063191154,2890,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N1,N2,0.41487779946101666,8929,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N1,N3,0.11123501533314747,2394,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N1,REM,0.07531827897035591,1621,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N2,Wake,0.01779204999132095,1230,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N2,N1,0.023795058728230054,1645,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N2,N2,0.5020251113811259,34706,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N2,N3,0.4318116067812301,29852,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N2,REM,0.024576173118092924,1699,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N3,Wake,0.0007669299792928906,10,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N3,N1,0.00046015798757573434,6,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N3,N2,0.014111511618989186,184,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N3,N3,0.9776056446046476,12747,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,N3,REM,0.007055755809494593,92,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,REM,Wake,0.09251016063479775,2390,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,REM,N1,0.13679117476291852,3534,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,REM,N2,0.4337913682988194,11207,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,REM,N3,0.08836849235533191,2283,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C4,2026,REM,REM,0.24853880394813238,6421,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,Wake,Wake,0.4474395041918769,127714,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,Wake,N1,0.035815760616326776,10223,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,Wake,N2,0.07086426586974877,20227,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,Wake,N3,0.052467654405762475,14976,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,Wake,REM,0.3934128149162851,112293,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N1,Wake,0.030201654121364184,650,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N1,N1,0.33700399591116065,7253,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N1,N2,0.3697611746120249,7958,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N1,N3,0.08619087445404702,1855,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N1,REM,0.1768423009014032,3806,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N2,Wake,0.07226754614360932,4996,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N2,N1,0.11580744083781751,8006,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N2,N2,0.3894289185905225,26922,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N2,N3,0.30133657351154314,20832,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N2,REM,0.12115952091650756,8376,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N3,Wake,0.0953293964261063,1243,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N3,N1,0.014725055602423499,192,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N3,N2,0.10806043408236828,1409,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N3,N3,0.7249022164276402,9452,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,N3,REM,0.05698289746146177,743,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,REM,Wake,0.04288755564157151,1108,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,REM,N1,0.11511515386104122,2974,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,REM,N2,0.1974066189278111,5100,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,REM,N3,0.03820398683955874,987,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,17,REM,REM,0.6063866847300174,15666,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,Wake,Wake,0.4635098254231291,132301,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,Wake,N1,0.052877557955807494,15093,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,Wake,N2,0.043600424618036454,12445,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,Wake,N3,0.0425669071200597,12150,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,Wake,REM,0.39744528488296726,113444,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N1,Wake,0.037914691943127965,816,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N1,N1,0.46622061146733573,10034,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N1,N2,0.21745190967382214,4680,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N1,N3,0.07002137347830127,1507,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N1,REM,0.20839141343741288,4485,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N2,Wake,0.07803911357981831,5395,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N2,N1,0.22950297980674653,15866,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N2,N2,0.3220650350054967,22265,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N2,N3,0.2398021176879014,16578,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N2,REM,0.13059075392003702,9028,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N3,Wake,0.1332924304011044,1738,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N3,N1,0.03719610399570519,485,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N3,N2,0.13613007132448807,1775,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N3,N3,0.6534243423575428,8520,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,N3,REM,0.0399570519211596,521,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,REM,Wake,0.033830075479001354,874,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,REM,N1,0.18467195664795819,4771,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,REM,N2,0.11348945229340042,2932,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,REM,N3,0.03773950067737565,975,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,42,REM,REM,0.6302690149022644,16283,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,Wake,Wake,0.517557535393595,147728,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,Wake,N1,0.03450897408498667,9850,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,Wake,N2,0.05432097900382927,15505,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,Wake,N3,0.040079458226624114,11440,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,Wake,REM,0.35353305329096496,100910,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N1,Wake,0.04576712201468265,985,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N1,N1,0.3087073692036056,6644,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N1,N2,0.3245516215965059,6985,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N1,N3,0.1186228045720658,2553,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N1,REM,0.20235108261314005,4355,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N2,Wake,0.09665567320488341,6682,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N2,N1,0.1334837701787884,9228,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N2,N2,0.33725337036394143,23315,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N2,N3,0.3429092171498004,23706,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N2,REM,0.08969796910258636,6201,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N3,Wake,0.3143645985121558,4099,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N3,N1,0.030217041184139887,394,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N3,N2,0.06419203926681494,837,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N3,N3,0.5556407699976992,7245,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,N3,REM,0.03558555103919012,464,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,REM,Wake,0.04648732339849042,1201,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,REM,N1,0.11093477840139346,2866,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,REM,N2,0.14341010257402748,3705,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,REM,N3,0.04985484807431779,1288,DESCRIPTIVE_CONFUSION_MIGRATION
D2_ISRUC_TO_SLEEPEDF,C5,2026,REM,REM,0.6493129475517708,16775,DESCRIPTIVE_CONFUSION_MIGRATION
