experiment_id,condition,seed,replicate,metric,draw_sha256,subject_count,H_historical,L_literal,E_exact,A_artifact,H_minus_L,L_minus_E,H_minus_A,status
D1_SLEEPEDF_TO_ISRUC,C3,17,9,ERROR_AUROC,823696ada84033d745f6c05bb785a89c3b9ee3c9d1fc24e701cf0979820d9f14,99,0.7358887973211355,0.7358887973211355,0.7358887973211355,0.7311154798035998,0.0,0.0,0.004773317517535736,FAIL
D1_SLEEPEDF_TO_ISRUC,C3,17,9,ERROR_AUPRC,823696ada84033d745f6c05bb785a89c3b9ee3c9d1fc24e701cf0979820d9f14,99,0.5298008627711612,0.5297784098666455,0.5297784098666449,0.5310890695584011,2.245290451574622e-05,5.551115123125783e-16,-0.0012882067872398428,FAIL
D1_SLEEPEDF_TO_ISRUC,C3,17,9,AURC,823696ada84033d745f6c05bb785a89c3b9ee3c9d1fc24e701cf0979820d9f14,99,0.17028939384090183,0.17028740589674513,0.17028740589672173,0.1771914972717036,1.987944156706112e-06,2.3397950243975174e-14,-0.006902103430801776,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,0,ERROR_AUROC,ea9945de9e1aedccd8104379d047ab87210651473145c9784b4aa0cc3ad5d7cc,15,0.8078285900935405,0.8078285900935405,0.8078285900935405,0.8028476459242718,0.0,0.0,0.004980944169268642,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,0,ERROR_AUPRC,ea9945de9e1aedccd8104379d047ab87210651473145c9784b4aa0cc3ad5d7cc,15,0.49563739172137555,0.49545586316987594,0.4954558631698763,0.49078120238896866,0.0001815285514996101,-3.3306690738754696e-16,0.0048561893324068905,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,0,AURC,ea9945de9e1aedccd8104379d047ab87210651473145c9784b4aa0cc3ad5d7cc,15,0.07761390669219609,0.07760635358328749,0.07760635358332577,0.07971270892815364,7.553108908597839e-06,-3.827493877395227e-14,-0.002098802235957556,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,1,ERROR_AUROC,f338d8d32f6a2473c8f3b1c96f7d436727d7721fc504d12b6f2bace86e23fc9c,15,0.8156312709072784,0.8156312709072784,0.8156312709072784,0.8021706802938843,0.0,0.0,0.013460590613394108,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,1,ERROR_AUPRC,f338d8d32f6a2473c8f3b1c96f7d436727d7721fc504d12b6f2bace86e23fc9c,15,0.5038542507599505,0.5037777839036068,0.5037777839036074,0.49127599664820115,7.64668563436599e-05,-5.551115123125783e-16,0.012578254111749343,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,1,AURC,f338d8d32f6a2473c8f3b1c96f7d436727d7721fc504d12b6f2bace86e23fc9c,15,0.07415470921527391,0.07415158155928424,0.07415158155929015,0.08082247968365054,3.1276559896709077e-06,-5.9119376061289586e-15,-0.0066677704683766326,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,2,ERROR_AUROC,404ad5d3c885ef1ee651d8d5b21a79e30ac5126eb013f666c9bd56d347d1c876,15,0.8011636589868525,0.8011636589868525,0.8011636589868525,0.7851898990034871,0.0,0.0,0.015973759983365365,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,2,ERROR_AUPRC,404ad5d3c885ef1ee651d8d5b21a79e30ac5126eb013f666c9bd56d347d1c876,15,0.5276655389018111,0.5270620872521596,0.5270620872521593,0.5194521370364305,0.0006034516496514764,3.3306690738754696e-16,0.008213401865380665,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,2,AURC,404ad5d3c885ef1ee651d8d5b21a79e30ac5126eb013f666c9bd56d347d1c876,15,0.09326988290324731,0.09325617569880368,0.0932561756987745,0.10501285816017154,1.3707204443630383e-05,2.91849877598338e-14,-0.011742975256924235,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,3,ERROR_AUROC,f78208cd7201d4ad3df9fec3814e58b145b6fc12f08a871ae8e8f46114cad541,15,0.7998396855151514,0.7998396855151514,0.7998396855151514,0.7851400751505994,0.0,0.0,0.01469961036455203,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,3,ERROR_AUPRC,f78208cd7201d4ad3df9fec3814e58b145b6fc12f08a871ae8e8f46114cad541,15,0.5276025544019806,0.5273762796899574,0.5273762796899577,0.5193339731915918,0.00022627471202318894,-3.3306690738754696e-16,0.008268581210388759,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,3,AURC,f78208cd7201d4ad3df9fec3814e58b145b6fc12f08a871ae8e8f46114cad541,15,0.0962029548811634,0.09619507960836092,0.09619507960836296,0.10536902345713266,7.87527280247946e-06,-2.040034807748725e-15,-0.009166068575969258,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,4,ERROR_AUROC,03ba056beacc22f17b51d4213e14d7f1c24bc3777b3dd20c863284d1cb6cc2c4,15,0.8327939202875043,0.8327939202875043,0.8327939202875043,0.8140965225585601,0.0,0.0,0.018697397728944187,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,4,ERROR_AUPRC,03ba056beacc22f17b51d4213e14d7f1c24bc3777b3dd20c863284d1cb6cc2c4,15,0.5220477515484759,0.5217803969628583,0.5217803969628592,0.5094985675841986,0.0002673545856176629,-8.881784197001252e-16,0.012549183964277288,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,4,AURC,03ba056beacc22f17b51d4213e14d7f1c24bc3777b3dd20c863284d1cb6cc2c4,15,0.06844265435126445,0.06843705896988637,0.06843705896987652,0.0783694186673549,5.595381378079023e-06,9.853229343548264e-15,-0.00992676431609045,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,5,ERROR_AUROC,b7ce2411a7216924beecaa62a090f3bd998f157176fe1083b6f08ef0ec553de5,15,0.8228660651282538,0.8228660651282538,0.8228660651282538,0.8048759785169969,0.0,0.0,0.017990086611256895,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,5,ERROR_AUPRC,b7ce2411a7216924beecaa62a090f3bd998f157176fe1083b6f08ef0ec553de5,15,0.5360607470041283,0.5358905227897354,0.5358905227897354,0.5193636014632732,0.00017022421439294444,0.0,0.016697145540855107,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,5,AURC,b7ce2411a7216924beecaa62a090f3bd998f157176fe1083b6f08ef0ec553de5,15,0.08079212373745709,0.08078508232170285,0.08078508232168534,0.0901460639273834,7.041415754235891e-06,1.7513768213461844e-14,-0.009353940189926316,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,6,ERROR_AUROC,1a690ee231a6f7945112d98c78cf068a4b2156292ddcc9d38b262053717a1a31,15,0.8227978394443655,0.8227978394443655,0.8227978394443655,0.8089523796378,0.0,0.0,0.013845459806565485,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,6,ERROR_AUPRC,1a690ee231a6f7945112d98c78cf068a4b2156292ddcc9d38b262053717a1a31,15,0.5387184026143843,0.538607579553929,0.538607579553929,0.5321076809856967,0.00011082306045528956,0.0,0.006610721628687588,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,6,AURC,1a690ee231a6f7945112d98c78cf068a4b2156292ddcc9d38b262053717a1a31,15,0.08202548062618086,0.08201972804506798,0.08201972804506626,0.09027451984449014,5.752581112877797e-06,1.7208456881689926e-15,-0.008249039218309287,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,7,ERROR_AUROC,16522f4353c95d462158f08d5017ff7f187266b753661342b00ec8532eb04e95,15,0.8162891436127122,0.8162891436127122,0.8162891436127122,0.8098522997970244,0.0,0.0,0.006436843815687765,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,7,ERROR_AUPRC,16522f4353c95d462158f08d5017ff7f187266b753661342b00ec8532eb04e95,15,0.49371019343808775,0.4934742104011388,0.4934742104011387,0.497256869015177,0.00023598303694893907,1.1102230246251565e-16,-0.0035466755770892644,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,7,AURC,16522f4353c95d462158f08d5017ff7f187266b753661342b00ec8532eb04e95,15,0.07207953699666987,0.07207309663720311,0.07207309663719745,0.07572770654085477,6.440359466758361e-06,5.662137425588298e-15,-0.0036481695441848982,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,8,ERROR_AUROC,c4d8870aee11d257522348aee819391fe07cc6cf46e608df96510f6a6a5feafc,15,0.7991919510506115,0.7991919510506115,0.7991919510506115,0.781327905441667,0.0,0.0,0.0178640456089445,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,8,ERROR_AUPRC,c4d8870aee11d257522348aee819391fe07cc6cf46e608df96510f6a6a5feafc,15,0.5252293317423264,0.5248005521353526,0.5248005521353527,0.5127407380136068,0.0004287796069738503,-1.1102230246251565e-16,0.012488593728719688,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,8,AURC,c4d8870aee11d257522348aee819391fe07cc6cf46e608df96510f6a6a5feafc,15,0.09453677617515659,0.09452562878239369,0.09452562878237504,0.1059340069104719,1.114739276289467e-05,1.865174681370263e-14,-0.011397230735315317,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,9,ERROR_AUROC,2d0ae225d6c3a47c9268526b18c2724fc3475e6ca73232c00c5c1399940395dd,15,0.8221844338011701,0.8221844338011701,0.8221844338011701,0.8066113550066077,0.0,0.0,0.015573078794562378,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,9,ERROR_AUPRC,2d0ae225d6c3a47c9268526b18c2724fc3475e6ca73232c00c5c1399940395dd,15,0.5311217548560502,0.5310134537048088,0.5310134537048077,0.5164758311080315,0.00010830115124138562,1.1102230246251565e-15,0.014645923748018652,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,9,AURC,2d0ae225d6c3a47c9268526b18c2724fc3475e6ca73232c00c5c1399940395dd,15,0.07891366962661579,0.07890969130541199,0.07890969130543662,0.08638001403610408,3.9783212038013716e-06,-2.463307335887066e-14,-0.00746634440948829,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,10,ERROR_AUROC,768d60d5724ea092d1c6a9696ab53c3f79311bf7f8544a08d47ad4abfb9f9d14,15,0.8090915053724971,0.8090915053724971,0.8090915053724971,0.7977446077737821,0.0,0.0,0.011346897598714989,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,10,ERROR_AUPRC,768d60d5724ea092d1c6a9696ab53c3f79311bf7f8544a08d47ad4abfb9f9d14,15,0.5095851033969941,0.5094527259258743,0.5094527259258743,0.50272912394242,0.00013237747111982667,0.0,0.006855979454574168,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,10,AURC,768d60d5724ea092d1c6a9696ab53c3f79311bf7f8544a08d47ad4abfb9f9d14,15,0.08137767007280079,0.08137144694790648,0.08137144694793096,0.08837445898766111,6.223124894316756e-06,-2.4480417692984702e-14,-0.006996788914860316,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,11,ERROR_AUROC,5e45d5d8fe83b06e0813e78bbf3f2b24b923884a0f590254963de4dea9600ddb,15,0.8312753241140065,0.8312753241140065,0.8312753241140065,0.8128069356652561,0.0,0.0,0.018468388448750428,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,11,ERROR_AUPRC,5e45d5d8fe83b06e0813e78bbf3f2b24b923884a0f590254963de4dea9600ddb,15,0.5223742916912228,0.5222456810502242,0.5222456810502247,0.5077421729139919,0.00012861064099867203,-5.551115123125783e-16,0.014632118777230918,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,11,AURC,5e45d5d8fe83b06e0813e78bbf3f2b24b923884a0f590254963de4dea9600ddb,15,0.06954394720718599,0.06953944377519987,0.06953944377520042,0.07871897770686545,4.5034319861164684e-06,-5.551115123125783e-16,-0.009175030499679465,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,12,ERROR_AUROC,64c93bedc21edf5bc53e333a4e9562a3fe103c59b3f9084f22488a6ee05d7fca,15,0.7823613373970626,0.7823613373970626,0.7823613373970626,0.7688896961835711,0.0,0.0,0.013471641213491536,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,12,ERROR_AUPRC,64c93bedc21edf5bc53e333a4e9562a3fe103c59b3f9084f22488a6ee05d7fca,15,0.5011074545988319,0.5008108542555716,0.5008108542555715,0.48552559592792305,0.0002966003432602893,1.1102230246251565e-16,0.015581858670908832,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,12,AURC,64c93bedc21edf5bc53e333a4e9562a3fe103c59b3f9084f22488a6ee05d7fca,15,0.09851557092714618,0.09850673088552488,0.09850673088552889,0.10587727916485605,8.840041621299699e-06,-4.010680676458378e-15,-0.007361708237709874,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,13,ERROR_AUROC,7aaf54ab18dd75f9ac49d36990747e7a35bc4e75e1891db037d99758671b260e,15,0.8342967500093016,0.8342967500093016,0.8342967500093016,0.8219556987975366,0.0,0.0,0.012341051211764986,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,13,ERROR_AUPRC,7aaf54ab18dd75f9ac49d36990747e7a35bc4e75e1891db037d99758671b260e,15,0.5230841918699592,0.5229629482944139,0.5229629482944137,0.5109798099765644,0.00012124357554532672,2.220446049250313e-16,0.0121043818933948,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,13,AURC,7aaf54ab18dd75f9ac49d36990747e7a35bc4e75e1891db037d99758671b260e,15,0.06646933815959973,0.06646354243389122,0.06646354243393221,0.07185453952093944,5.795725708510058e-06,-4.0994985184283905e-14,-0.005385201361339714,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,14,ERROR_AUROC,d9d32a799cdb077d52bc8bb096411aae59565af6e025c8522ca5c7873a864242,15,0.8498601955783219,0.8498601955783219,0.8498601955783219,0.8298536341722457,0.0,0.0,0.020006561406076262,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,14,ERROR_AUPRC,d9d32a799cdb077d52bc8bb096411aae59565af6e025c8522ca5c7873a864242,15,0.5115485323300922,0.5107589347674739,0.5107589347674742,0.5008306606760162,0.000789597562618316,-3.3306690738754696e-16,0.010717871654076006,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,14,AURC,d9d32a799cdb077d52bc8bb096411aae59565af6e025c8522ca5c7873a864242,15,0.052352228349299,0.05234673695806377,0.05234673695805633,0.06307839676790507,5.491391235228071e-06,7.445433158892456e-15,-0.010726168418606068,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,15,ERROR_AUROC,c1e22af9a8471c67d78cd9fb1f58e0cbbe6bef6c6b3db9818293ce4861dce513,15,0.8448951618048514,0.8448951618048514,0.8448951618048514,0.831654573109447,0.0,0.0,0.013240588695404343,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,15,ERROR_AUPRC,c1e22af9a8471c67d78cd9fb1f58e0cbbe6bef6c6b3db9818293ce4861dce513,15,0.513807378570086,0.5135625241125409,0.5135625241125407,0.5091878151903492,0.00024485445754507396,2.220446049250313e-16,0.004619563379736791,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,15,AURC,c1e22af9a8471c67d78cd9fb1f58e0cbbe6bef6c6b3db9818293ce4861dce513,15,0.059085220467642544,0.059079151878370637,0.05907915187836501,0.06538537513598414,6.06858927190701e-06,5.627442956068762e-15,-0.006300154668341593,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,16,ERROR_AUROC,939b29095ae75949d520df4dd705ad35563ae86cad16dc54c17d95506936ff23,15,0.8009508404582164,0.8009508404582164,0.8009508404582164,0.7891044605170348,0.0,0.0,0.01184637994118165,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,16,ERROR_AUPRC,939b29095ae75949d520df4dd705ad35563ae86cad16dc54c17d95506936ff23,15,0.5339718639283637,0.5336224367170471,0.5336224367170469,0.534975833329022,0.0003494272113165886,2.220446049250313e-16,-0.0010039694006582778,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,16,AURC,939b29095ae75949d520df4dd705ad35563ae86cad16dc54c17d95506936ff23,15,0.10115734188967232,0.10114566318527358,0.10114566318525746,0.10950112276489106,1.1678704398734863e-05,1.61259894326804e-14,-0.00834378087521874,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,17,ERROR_AUROC,7ed129d76b0ad9a9d870d83ea2ff8c21575caf9fe3e6d93759f534fed51b7357,15,0.8033609970967773,0.8033609970967773,0.8033609970967773,0.800874556947807,0.0,0.0,0.0024864401489703702,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,17,ERROR_AUPRC,7ed129d76b0ad9a9d870d83ea2ff8c21575caf9fe3e6d93759f534fed51b7357,15,0.5229392880202541,0.5226000112318004,0.5226000112318007,0.5307316739114941,0.0003392767884536907,-2.220446049250313e-16,-0.0077923858912399835,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,17,AURC,7ed129d76b0ad9a9d870d83ea2ff8c21575caf9fe3e6d93759f534fed51b7357,15,0.0918284209707423,0.09181231918208389,0.09181231918209733,0.09332531752447411,1.6101788658406946e-05,-1.3433698597964394e-14,-0.001496896553731808,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,18,ERROR_AUROC,0ecd22de112beb9fd90f1a94bfd127950d0a9ce164c130688ffe647ce05a6c37,15,0.8181374195728616,0.8181374195728616,0.8181374195728616,0.8091364505103985,0.0,0.0,0.00900096906246306,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,18,ERROR_AUPRC,0ecd22de112beb9fd90f1a94bfd127950d0a9ce164c130688ffe647ce05a6c37,15,0.5200692188857617,0.5200182065957174,0.520018206595716,0.5205242201773225,5.1012290044338826e-05,1.4432899320127035e-15,-0.00045500129156073044,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,18,AURC,0ecd22de112beb9fd90f1a94bfd127950d0a9ce164c130688ffe647ce05a6c37,15,0.08044976551568771,0.0804469905940479,0.08044699059405787,0.08505443828769176,2.774921639803196e-06,-9.96425164601078e-15,-0.004604672772004048,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,19,ERROR_AUROC,12ddb61fbd77d144dab522956d41be48d3eaa8df137fc602437b5e87fede50fe,15,0.8134093305608805,0.8134093305608805,0.8134093305608805,0.8078023675584417,0.0,0.0,0.005606963002438792,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,19,ERROR_AUPRC,12ddb61fbd77d144dab522956d41be48d3eaa8df137fc602437b5e87fede50fe,15,0.519801207009953,0.5196397113366277,0.5196397113366273,0.5264850813065307,0.00016149567332535142,3.3306690738754696e-16,-0.006683874296577685,FAIL
D2_ISRUC_TO_SLEEPEDF,C0,17,19,AURC,12ddb61fbd77d144dab522956d41be48d3eaa8df137fc602437b5e87fede50fe,15,0.08387346765997768,0.08386794944441854,0.08386794944441443,0.08733473522919921,5.518215559136008e-06,4.107825191113079e-15,-0.003461267569221535,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,0,ERROR_AUROC,398e9f15029d2daf4880374739df64904b9b9504ac17dc2495ef8c8cfb0e7d00,78,0.7629171036061976,0.7629171036061976,0.7629171036061976,0.7477122556929752,0.0,0.0,0.015204847913222408,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,0,ERROR_AUPRC,398e9f15029d2daf4880374739df64904b9b9504ac17dc2495ef8c8cfb0e7d00,78,0.5284555807060645,0.5284431685805822,0.5284431685805894,0.5433026603399332,1.2412125482308412e-05,-7.216449660063518e-15,-0.014847079633868776,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,0,AURC,398e9f15029d2daf4880374739df64904b9b9504ac17dc2495ef8c8cfb0e7d00,78,0.1379493635109115,0.13794902311154433,0.13794902311175813,0.16150318099565317,3.40399367165789e-07,-2.1380119896718952e-13,-0.023553817484741668,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,1,ERROR_AUROC,b300af9c17067934ca0e0f4115df6fcf0e24a5c660831ea85e4fed4ae23e3dc3,78,0.7667381719448572,0.7667381719448572,0.7667381719448572,0.7416881992767199,0.0,0.0,0.025049972668137244,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,1,ERROR_AUPRC,b300af9c17067934ca0e0f4115df6fcf0e24a5c660831ea85e4fed4ae23e3dc3,78,0.5248687494746924,0.5248611408178253,0.524861140817827,0.5384834394202972,7.608656867108543e-06,-1.6653345369377348e-15,-0.013614689945604774,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,1,AURC,b300af9c17067934ca0e0f4115df6fcf0e24a5c660831ea85e4fed4ae23e3dc3,78,0.13006018086397242,0.13006000135446838,0.13006000135453172,0.1665384273630594,1.7950950403911037e-07,-6.333822355486518e-14,-0.036478246499086986,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,2,ERROR_AUROC,a403a585308df4f25970630f54064ad236386667f9bd3983500989423d7b843e,78,0.7786936552696726,0.7786936552696726,0.7786936552696726,0.7546043533637065,0.0,0.0,0.024089301905966143,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,2,ERROR_AUPRC,a403a585308df4f25970630f54064ad236386667f9bd3983500989423d7b843e,78,0.5245905293254414,0.524580516168862,0.5245805161688544,0.5388963695994712,1.0013156579335991e-05,7.66053886991358e-15,-0.014305840274029813,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,2,AURC,a403a585308df4f25970630f54064ad236386667f9bd3983500989423d7b843e,78,0.11738890701639496,0.11738865895315394,0.11738865895324352,0.1508388324624688,2.480632410178929e-07,-8.958112029944232e-14,-0.033449925446073836,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,3,ERROR_AUROC,d8dbb526c753be2a0d27fa933eff9dd7c3071c877b17379908344bccdfcb51c6,78,0.7780005361798736,0.7780005361798736,0.7780005361798736,0.7480889087804369,0.0,0.0,0.029911627399436758,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,3,ERROR_AUPRC,d8dbb526c753be2a0d27fa933eff9dd7c3071c877b17379908344bccdfcb51c6,78,0.5263001074581074,0.5262909145989287,0.5262909145989304,0.533856916613353,9.19285917866386e-06,-1.6653345369377348e-15,-0.007556809155245592,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,3,AURC,d8dbb526c753be2a0d27fa933eff9dd7c3071c877b17379908344bccdfcb51c6,78,0.11923764908267667,0.1192374056924722,0.11923740569261164,0.15684019968626398,2.4339020447683435e-07,-1.3944401189291966e-13,-0.037602550603587304,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,4,ERROR_AUROC,36c6a1b0340b5d83ebba8d503f9e226d69f5fd72dea038d90a395e38152586e2,78,0.754902739683069,0.754902739683069,0.754902739683069,0.7318979602024522,0.0,0.0,0.023004779480616744,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,4,ERROR_AUPRC,36c6a1b0340b5d83ebba8d503f9e226d69f5fd72dea038d90a395e38152586e2,78,0.5266243056315704,0.5266092858258068,0.5266092858258031,0.5460603194028523,1.501980576357198e-05,3.6637359812630166e-15,-0.0194360137712819,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,4,AURC,36c6a1b0340b5d83ebba8d503f9e226d69f5fd72dea038d90a395e38152586e2,78,0.14307351092085419,0.14307318295494845,0.14307318295486543,0.18314895148388088,3.279659057386919e-07,8.301692666634608e-14,-0.0400754405630267,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,5,ERROR_AUROC,9b2690d06d2c99014521270558221b021f0c377c1fd3849b000d0e35eaab11c5,78,0.7702632259629761,0.7702632259629761,0.7702632259629761,0.7459895503688344,0.0,0.0,0.02427367559414173,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,5,ERROR_AUPRC,9b2690d06d2c99014521270558221b021f0c377c1fd3849b000d0e35eaab11c5,78,0.5319483230876892,0.5319369306688672,0.5319369306688666,0.543980971496025,1.139241882208708e-05,5.551115123125783e-16,-0.012032648408335733,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,5,AURC,9b2690d06d2c99014521270558221b021f0c377c1fd3849b000d0e35eaab11c5,78,0.13086387783721878,0.1308635134259519,0.1308635134260588,0.16440928342995498,3.644112668843569e-07,-1.0688672169578695e-13,-0.033545405592736194,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,6,ERROR_AUROC,f63554b3bd35f988560a09c714c038ef50584e2b8ba94013202180f9e1708968,78,0.7598469759494065,0.7598469759494065,0.7598469759494065,0.7417508412874615,0.0,0.0,0.01809613466194504,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,6,ERROR_AUPRC,f63554b3bd35f988560a09c714c038ef50584e2b8ba94013202180f9e1708968,78,0.5357405084390416,0.5357239752352368,0.535723975235243,0.5506669221090136,1.653320380479162e-05,-6.106226635438361e-15,-0.014926413669971939,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,6,AURC,f63554b3bd35f988560a09c714c038ef50584e2b8ba94013202180f9e1708968,78,0.14482694331743037,0.14482658588916658,0.14482658588915157,0.17299714838888666,3.574282637919257e-07,1.5015766408055242e-14,-0.02817020507145629,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,7,ERROR_AUROC,c55ea8514223295973e075557f469cb255f15b216fc4649d0187365438ddb843,78,0.7869945653371913,0.7869945653371913,0.7869945653371913,0.7592456406405931,0.0,0.0,0.027748924696598176,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,7,ERROR_AUPRC,c55ea8514223295973e075557f469cb255f15b216fc4649d0187365438ddb843,78,0.529329217806663,0.529314597503388,0.5293145975033848,0.5368414211896066,1.4620303274925917e-05,3.219646771412954e-15,-0.007512203382943672,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,7,AURC,c55ea8514223295973e075557f469cb255f15b216fc4649d0187365438ddb843,78,0.11099895800703842,0.11099867639577428,0.11099867639590964,0.14411848979093966,2.8161126414127935e-07,-1.353639422774222e-13,-0.03311953178390124,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,8,ERROR_AUROC,278b4a96cc75e7b76484de053adc513048f79c8d9a44edc7ce83c0c4b4abe031,78,0.7677439540554352,0.7677439540554352,0.7677439540554352,0.7481875877147136,0.0,0.0,0.019556366340721554,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,8,ERROR_AUPRC,278b4a96cc75e7b76484de053adc513048f79c8d9a44edc7ce83c0c4b4abe031,78,0.53225085744869,0.5322412135446682,0.532241213544672,0.5460522172196757,9.643904021805483e-06,-3.774758283725532e-15,-0.013801359770985622,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,8,AURC,278b4a96cc75e7b76484de053adc513048f79c8d9a44edc7ce83c0c4b4abe031,78,0.13534044418273705,0.13534018746525864,0.13534018746533974,0.1648806377750995,2.56717478414048e-07,-8.110179194886769e-14,-0.029540193592362457,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,9,ERROR_AUROC,ebd5aa677fed59cc0fd7cfff9d9b6a2a30e16dc4b84147613268c9bf4f977d1d,78,0.7655530101092703,0.7655530101092703,0.7655530101092703,0.7388899804537892,0.0,0.0,0.026663029655481174,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,9,ERROR_AUPRC,ebd5aa677fed59cc0fd7cfff9d9b6a2a30e16dc4b84147613268c9bf4f977d1d,78,0.5395154171643334,0.539499595280304,0.5394995952802911,0.5473467307987844,1.5821884029376676e-05,1.2878587085651816e-14,-0.007831313634450998,FAIL
D2_ISRUC_TO_SLEEPEDF,C3,17,9,AURC,ebd5aa677fed59cc0fd7cfff9d9b6a2a30e16dc4b84147613268c9bf4f977d1d,78,0.14137587990658,0.14137565581031594,0.14137565581017458,0.1770781967913444,2.2409626404540361e-07,1.4135914661039806e-13,-0.03570231688476441,FAIL
