experiment_id,seed,condition,true_class,predicted_class,count,prediction_hash
D2_ISRUC_TO_SLEEPEDF,42,C5,3,1,69,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,3,2,2034,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,3,3,10228,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,3,4,557,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,4,0,1816,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,4,1,1909,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,4,2,6231,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,4,3,2200,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,42,C5,4,4,13679,baa310e96a55908926d89fdf41b136075e4db81a29d251c0bc1f3fb292af1d4e
D2_ISRUC_TO_SLEEPEDF,2026,C0,0,0,3181,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,0,1,266,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,0,2,95,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,0,3,18,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,0,4,79,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,1,0,213,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,1,1,852,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,1,2,441,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,1,3,14,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,1,4,150,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,2,0,33,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,2,1,377,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,2,2,2851,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,2,3,358,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,2,4,240,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,3,0,1,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,3,1,0,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,3,2,385,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,3,3,2313,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,3,4,2,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,4,0,81,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,4,1,163,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,4,2,191,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,4,3,21,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C0,4,4,1266,aca5606ffbf15764cd18f22f5bb5eaf31411cb1a9c3c01277835e9d9e0efad63
D2_ISRUC_TO_SLEEPEDF,2026,C1,0,0,2715,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,0,1,370,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,0,2,142,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,0,3,11,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,0,4,401,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,1,0,240,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,1,1,594,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,1,2,418,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,1,3,9,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,1,4,409,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,2,0,38,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,2,1,219,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,2,2,2769,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,2,3,339,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,2,4,494,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,3,0,2,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,3,1,0,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,3,2,409,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,3,3,2281,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,3,4,9,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,4,0,60,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,4,1,108,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,4,2,249,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,4,3,66,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C1,4,4,1239,aec3d38bc9264a0056854841ffa51d13c1b21438991b79d02064d3a5425a5f4c
D2_ISRUC_TO_SLEEPEDF,2026,C2,0,0,3099,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,0,1,111,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,0,2,332,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,0,3,55,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,0,4,42,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,1,0,371,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,1,1,460,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,1,2,752,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,1,3,41,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,1,4,46,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,2,0,210,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,2,1,217,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,2,2,2954,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,2,3,410,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,2,4,68,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,3,0,56,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,3,1,0,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,3,2,378,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,3,3,2266,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,3,4,1,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,4,0,345,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,4,1,114,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,4,2,523,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,4,3,24,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C2,4,4,716,1b5bfad3cf1e93c2c88b521fb75ff8770057c38b55ac5a5496d8040fc184d3fd
D2_ISRUC_TO_SLEEPEDF,2026,C3,0,0,229334,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,0,1,2522,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,0,2,9757,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,0,3,32069,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,0,4,11751,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,1,0,5060,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,1,1,4325,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,1,2,7842,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,1,3,2534,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,1,4,1761,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,2,0,1468,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,2,1,2141,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,2,2,32648,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,2,3,30362,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,2,4,2513,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,3,0,67,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,3,1,7,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,3,2,259,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,3,3,12618,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,3,4,88,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,4,0,2261,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,4,1,2222,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,4,2,4400,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,4,3,2109,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C3,4,4,14843,8ebb5683741c1e923e1a7145a0995a3b5c48188ceae35c77d223961fd61406ca
D2_ISRUC_TO_SLEEPEDF,2026,C4,0,0,199263,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,0,1,7466,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,0,2,43527,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,0,3,22587,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,0,4,12590,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,1,0,5525,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,1,1,2840,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,1,2,6688,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,1,3,2284,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,1,4,4185,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,2,0,1411,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,2,1,1648,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,2,2,33018,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,2,3,28841,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,2,4,4214,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,3,0,34,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,3,1,13,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,3,2,203,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,3,3,12691,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,3,4,98,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,4,0,2259,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,4,1,2317,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,4,2,5170,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,4,3,2370,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C4,4,4,13719,b7243202be023607a4a55cb2729fb9ee649543bf71eceb7fa312869860a7b9e3
D2_ISRUC_TO_SLEEPEDF,2026,C5,0,0,195104,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,0,1,3348,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,0,2,15465,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,0,3,51355,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,0,4,20161,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,1,0,4732,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,1,1,2912,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,1,2,9153,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,1,3,3853,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,1,4,872,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,2,0,4664,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,2,1,3333,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,2,2,26294,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,2,3,30633,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,2,4,4208,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,3,0,441,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,3,1,32,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,3,2,870,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,3,3,11460,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,3,4,236,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,4,0,4500,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,4,1,1193,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,4,2,6629,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,4,3,3494,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
D2_ISRUC_TO_SLEEPEDF,2026,C5,4,4,10019,4412513acde454aedfab1385845f6a538abe184da13a571594d13ca89ad785a3
